id,state_id,state_name,district_id,district_name,market_id,market_name,census_state_id,census_state_name,census_district_id,census_district_name,commodity_id,commodity_name,variety,grade,min_price,max_price,modal_price,date
58079960,KK,Karnataka,22,"Mangalore(Dakshin Kannad)",748,Bantwala,29,KARNATAKA,575,"Dakshina Kannada",140,Arecanut(Betelnut/Supari),"New Variety",,27500,45000,42000,2022-06-15
58079961,KK,Karnataka,23,Shimoga,510,Shikaripura,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Red,Medium,46000,48900,47000,2022-06-15
58079962,KK,Karnataka,23,Shimoga,781,Shimoga,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Bette,,48770,54089,51789,2022-06-15
58079963,KK,Karnataka,23,Shimoga,781,Shimoga,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Saraku,,57869,78909,65599,2022-06-15
58079964,KK,Karnataka,23,Shimoga,781,Shimoga,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Gorabalu,,16209,37419,36450,2022-06-15
58079965,KK,Karnataka,23,Shimoga,781,Shimoga,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Rashi,,43899,49209,49009,2022-06-15
58079966,KK,Karnataka,23,Shimoga,3977,Sorabha,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Rashi,,47500,47500,47500,2022-06-15
58079967,KK,Karnataka,24,Tumkur,784,Tumkur,29,KARNATAKA,571,Tumkur,140,Arecanut(Betelnut/Supari),Rashi,,48400,49500,48900,2022-06-15
58079968,KK,Karnataka,24,Tumkur,785,Gubbi,29,KARNATAKA,571,Tumkur,140,Arecanut(Betelnut/Supari),Other,,35500,48500,38000,2022-06-15
58079969,KK,Karnataka,26,Udupi,519,Karkala,29,KARNATAKA,569,Udupi,140,Arecanut(Betelnut/Supari),"New Variety",,40000,45000,43000,2022-06-15
58079970,KK,Karnataka,26,Udupi,845,Kundapura,29,KARNATAKA,569,Udupi,140,Arecanut(Betelnut/Supari),Ripe,,38000,40500,40000,2022-06-15
58093726,KK,Karnataka,6,Davangere,749,Channagiri,29,KARNATAKA,567,Davanagere,140,Arecanut(Betelnut/Supari),Rashi,,48300,49499,49088,2022-06-16
58093727,KK,Karnataka,16,Chitradurga,741,Chitradurga,29,KARNATAKA,566,Chitradurga,140,Arecanut(Betelnut/Supari),api,,48619,49079,48849,2022-06-16
58093728,KK,Karnataka,16,Chitradurga,741,Chitradurga,29,KARNATAKA,566,Chitradurga,140,Arecanut(Betelnut/Supari),Kempugotu,,27700,28100,27900,2022-06-16
58093729,KK,Karnataka,16,Chitradurga,741,Chitradurga,29,KARNATAKA,566,Chitradurga,140,Arecanut(Betelnut/Supari),Bette,,38039,38469,38299,2022-06-16
58093730,KK,Karnataka,16,Chitradurga,741,Chitradurga,29,KARNATAKA,566,Chitradurga,140,Arecanut(Betelnut/Supari),Rashi,,48129,48559,48389,2022-06-16
58093731,KK,Karnataka,19,"Karwar(Uttar Kannad)",794,Siddapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Bilegotu,,25399,30300,29399,2022-06-16
58093732,KK,Karnataka,19,"Karwar(Uttar Kannad)",794,Siddapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Kempugotu,,26790,32119,31319,2022-06-16
58093733,KK,Karnataka,19,"Karwar(Uttar Kannad)",794,Siddapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Cqca,,24699,30900,28019,2022-06-16
58093734,KK,Karnataka,19,"Karwar(Uttar Kannad)",794,Siddapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Tattibettee,,39099,46299,42699,2022-06-16
58093735,KK,Karnataka,19,"Karwar(Uttar Kannad)",794,Siddapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Rashi,,43599,48199,47699,2022-06-16
58093736,KK,Karnataka,19,"Karwar(Uttar Kannad)",794,Siddapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Chali,,34099,38499,37719,2022-06-16
58093737,KK,Karnataka,19,"Karwar(Uttar Kannad)",795,Yellapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Bilegotu,,26109,31899,29611,2022-06-16
58093738,KK,Karnataka,19,"Karwar(Uttar Kannad)",795,Yellapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),api,,53169,53169,53169,2022-06-16
58093739,KK,Karnataka,19,"Karwar(Uttar Kannad)",795,Yellapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Kempugotu,,30099,34407,32199,2022-06-16
58093740,KK,Karnataka,19,"Karwar(Uttar Kannad)",795,Yellapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Cqca,,18899,28899,26899,2022-06-16
58093741,KK,Karnataka,19,"Karwar(Uttar Kannad)",795,Yellapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Tattibettee,,37419,44819,41490,2022-06-16
58093742,KK,Karnataka,19,"Karwar(Uttar Kannad)",795,Yellapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Rashi,,46609,51989,49799,2022-06-16
58093743,KK,Karnataka,19,"Karwar(Uttar Kannad)",795,Yellapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Chali,,34629,38399,37213,2022-06-16
58093744,KK,Karnataka,19,"Karwar(Uttar Kannad)",796,Sirsi,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Bilegotu,,23210,32599,30200,2022-06-16
58093745,KK,Karnataka,19,"Karwar(Uttar Kannad)",796,Sirsi,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Bette,,31069,45110,41656,2022-06-16
58093746,KK,Karnataka,19,"Karwar(Uttar Kannad)",796,Sirsi,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Rashi,,42711,48018,47460,2022-06-16
58093747,KK,Karnataka,19,"Karwar(Uttar Kannad)",796,Sirsi,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Chali,,34611,38889,37409,2022-06-16
58093748,KK,Karnataka,22,"Mangalore(Dakshin Kannad)",744,Mangalore,29,KARNATAKA,575,"Dakshina Kannada",140,Arecanut(Betelnut/Supari),Cqca,,20000,24000,22500,2022-06-16
58093749,KK,Karnataka,22,"Mangalore(Dakshin Kannad)",745,Puttur,29,KARNATAKA,575,"Dakshina Kannada",140,Arecanut(Betelnut/Supari),Cqca,,11000,26000,18500,2022-06-16
58093750,KK,Karnataka,22,"Mangalore(Dakshin Kannad)",745,Puttur,29,KARNATAKA,575,"Dakshina Kannada",140,Arecanut(Betelnut/Supari),"New Variety",,27500,41500,34500,2022-06-16
58093751,KK,Karnataka,22,"Mangalore(Dakshin Kannad)",747,Belthangdi,29,KARNATAKA,575,"Dakshina Kannada",140,Arecanut(Betelnut/Supari),"New Variety",,27500,40000,37500,2022-06-16
58093752,KK,Karnataka,22,"Mangalore(Dakshin Kannad)",748,Bantwala,29,KARNATAKA,575,"Dakshina Kannada",140,Arecanut(Betelnut/Supari),Cqca,,12500,25000,22500,2022-06-16
58093753,KK,Karnataka,22,"Mangalore(Dakshin Kannad)",748,Bantwala,29,KARNATAKA,575,"Dakshina Kannada",140,Arecanut(Betelnut/Supari),"New Variety",,27500,45000,42000,2022-06-16
58093754,KK,Karnataka,23,Shimoga,781,Shimoga,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Bette,,50119,54009,52100,2022-06-16
58093755,KK,Karnataka,23,Shimoga,781,Shimoga,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Saraku,,59799,80400,73000,2022-06-16
58093756,KK,Karnataka,23,Shimoga,781,Shimoga,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Gorabalu,,17200,37699,37109,2022-06-16
58093757,KK,Karnataka,23,Shimoga,781,Shimoga,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Rashi,,45520,49399,49099,2022-06-16
58093758,KK,Karnataka,23,Shimoga,782,Sagar,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Sippegotu,,5290,20200,19313,2022-06-16
58093759,KK,Karnataka,23,Shimoga,782,Sagar,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Bilegotu,,22110,29100,27199,2022-06-16
58093760,KK,Karnataka,23,Shimoga,782,Sagar,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Kempugotu,,26129,37809,36099,2022-06-16
58093761,KK,Karnataka,23,Shimoga,782,Sagar,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Cqca,,22819,33889,30109,2022-06-16
58093762,KK,Karnataka,23,Shimoga,782,Sagar,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Rashi,,36899,49699,48499,2022-06-16
58093763,KK,Karnataka,23,Shimoga,782,Sagar,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Chali,,33099,37299,36599,2022-06-16
58093764,KK,Karnataka,24,Tumkur,784,Tumkur,29,KARNATAKA,571,Tumkur,140,Arecanut(Betelnut/Supari),Rashi,,48100,49600,48800,2022-06-16
58093765,KK,Karnataka,24,Tumkur,785,Gubbi,29,KARNATAKA,571,Tumkur,140,Arecanut(Betelnut/Supari),Other,,32000,47000,35000,2022-06-16
58093766,KK,Karnataka,26,Udupi,519,Karkala,29,KARNATAKA,569,Udupi,140,Arecanut(Betelnut/Supari),"New Variety",,40000,45000,43000,2022-06-16
58093767,KK,Karnataka,26,Udupi,845,Kundapura,29,KARNATAKA,569,Udupi,140,Arecanut(Betelnut/Supari),Ripe,,38000,40500,40000,2022-06-16
58107961,KK,Karnataka,15,Chikmagalur,527,Tarikere,29,KARNATAKA,570,Chikmagalur,140,Arecanut(Betelnut/Supari),Pudi,,2500,5750,4521,2022-06-17
58107962,KK,Karnataka,22,"Mangalore(Dakshin Kannad)",744,Mangalore,29,KARNATAKA,575,"Dakshina Kannada",140,Arecanut(Betelnut/Supari),Cqca,,20000,24000,22500,2022-06-17
58107963,KK,Karnataka,22,"Mangalore(Dakshin Kannad)",747,Belthangdi,29,KARNATAKA,575,"Dakshina Kannada",140,Arecanut(Betelnut/Supari),"New Variety",,31500,41500,39000,2022-06-17
58107964,KK,Karnataka,24,Tumkur,784,Tumkur,29,KARNATAKA,571,Tumkur,140,Arecanut(Betelnut/Supari),Rashi,,48000,49500,48600,2022-06-17
58107965,KK,Karnataka,26,Udupi,845,Kundapura,29,KARNATAKA,569,Udupi,140,Arecanut(Betelnut/Supari),Ripe,,38000,40500,40000,2022-06-17
58121469,KK,Karnataka,6,Davangere,749,Channagiri,29,KARNATAKA,567,Davanagere,140,Arecanut(Betelnut/Supari),Rashi,,49041,49599,49355,2022-06-18
58121470,KK,Karnataka,16,Chitradurga,741,Chitradurga,29,KARNATAKA,566,Chitradurga,140,Arecanut(Betelnut/Supari),api,,49229,49666,49449,2022-06-18
58121471,KK,Karnataka,16,Chitradurga,741,Chitradurga,29,KARNATAKA,566,Chitradurga,140,Arecanut(Betelnut/Supari),Kempugotu,,27709,28110,27900,2022-06-18
58121472,KK,Karnataka,16,Chitradurga,741,Chitradurga,29,KARNATAKA,566,Chitradurga,140,Arecanut(Betelnut/Supari),Bette,,38119,38559,38379,2022-06-18
58121473,KK,Karnataka,16,Chitradurga,741,Chitradurga,29,KARNATAKA,566,Chitradurga,140,Arecanut(Betelnut/Supari),Rashi,,48739,49189,48999,2022-06-18
58121474,KK,Karnataka,19,"Karwar(Uttar Kannad)",796,Sirsi,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Bilegotu,,22011,32986,30818,2022-06-18
58121475,KK,Karnataka,19,"Karwar(Uttar Kannad)",796,Sirsi,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Bette,,37809,43166,40955,2022-06-18
58121476,KK,Karnataka,19,"Karwar(Uttar Kannad)",796,Sirsi,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Rashi,,33099,48508,47659,2022-06-18
58121477,KK,Karnataka,19,"Karwar(Uttar Kannad)",796,Sirsi,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Chali,,33899,39719,38576,2022-06-18
58121478,KK,Karnataka,22,"Mangalore(Dakshin Kannad)",744,Mangalore,29,KARNATAKA,575,"Dakshina Kannada",140,Arecanut(Betelnut/Supari),Cqca,,20000,24000,22500,2022-06-18
58121479,KK,Karnataka,22,"Mangalore(Dakshin Kannad)",745,Puttur,29,KARNATAKA,575,"Dakshina Kannada",140,Arecanut(Betelnut/Supari),Cqca,,11000,26000,18500,2022-06-18
58121480,KK,Karnataka,22,"Mangalore(Dakshin Kannad)",745,Puttur,29,KARNATAKA,575,"Dakshina Kannada",140,Arecanut(Betelnut/Supari),"New Variety",,28500,42500,35500,2022-06-18
58121481,KK,Karnataka,22,"Mangalore(Dakshin Kannad)",747,Belthangdi,29,KARNATAKA,575,"Dakshina Kannada",140,Arecanut(Betelnut/Supari),"New Variety",,27500,40000,36500,2022-06-18
58121482,KK,Karnataka,22,"Mangalore(Dakshin Kannad)",748,Bantwala,29,KARNATAKA,575,"Dakshina Kannada",140,Arecanut(Betelnut/Supari),Cqca,,12500,25000,22500,2022-06-18
58121483,KK,Karnataka,22,"Mangalore(Dakshin Kannad)",748,Bantwala,29,KARNATAKA,575,"Dakshina Kannada",140,Arecanut(Betelnut/Supari),"New Variety",,27500,45000,42000,2022-06-18
58121484,KK,Karnataka,24,Tumkur,784,Tumkur,29,KARNATAKA,571,Tumkur,140,Arecanut(Betelnut/Supari),Rashi,,48400,49600,49200,2022-06-18
58121485,KK,Karnataka,26,Udupi,519,Karkala,29,KARNATAKA,569,Udupi,140,Arecanut(Betelnut/Supari),"New Variety",,40000,45000,43000,2022-06-18
58121486,KK,Karnataka,26,Udupi,845,Kundapura,29,KARNATAKA,569,Udupi,140,Arecanut(Betelnut/Supari),Ripe,,38000,40500,40000,2022-06-18
58129408,KK,Karnataka,6,Davangere,749,Channagiri,29,KARNATAKA,567,Davanagere,140,Arecanut(Betelnut/Supari),Rashi,,48299,49599,49195,2022-06-19
58129409,KK,Karnataka,23,Shimoga,3976,Thirthahalli,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Bette,,48889,53189,51800,2022-06-19
58129410,KK,Karnataka,23,Shimoga,3976,Thirthahalli,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Saraku,,51600,80800,70019,2022-06-19
58129411,KK,Karnataka,23,Shimoga,3976,Thirthahalli,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Gorabalu,,30009,38121,37019,2022-06-19
58129412,KK,Karnataka,23,Shimoga,3976,Thirthahalli,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Rashi,,39699,49999,49409,2022-06-19
58129413,KK,Karnataka,23,Shimoga,3976,Thirthahalli,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),EDI,,39000,49999,49309,2022-06-19
58142408,KK,Karnataka,6,Davangere,509,Honnali,29,KARNATAKA,567,Davanagere,140,Arecanut(Betelnut/Supari),Rashi,Medium,49199,49199,49199,2022-06-20
58142409,KK,Karnataka,19,"Karwar(Uttar Kannad)",792,Kumta,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Cqca,,17569,29869,29349,2022-06-20
58142410,KK,Karnataka,19,"Karwar(Uttar Kannad)",792,Kumta,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Chippu,,26999,31899,31269,2022-06-20
58142411,KK,Karnataka,19,"Karwar(Uttar Kannad)",792,Kumta,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Factory,,10699,19829,19229,2022-06-20
58142412,KK,Karnataka,19,"Karwar(Uttar Kannad)",792,Kumta,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Ripe,,36089,40029,39679,2022-06-20
58142413,KK,Karnataka,19,"Karwar(Uttar Kannad)",794,Siddapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Bilegotu,,24699,31890,30299,2022-06-20
58142414,KK,Karnataka,19,"Karwar(Uttar Kannad)",794,Siddapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Kempugotu,,29112,34119,30299,2022-06-20
58142415,KK,Karnataka,19,"Karwar(Uttar Kannad)",794,Siddapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Cqca,,21699,30779,28799,2022-06-20
58142416,KK,Karnataka,19,"Karwar(Uttar Kannad)",794,Siddapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Tattibettee,,39019,45699,43699,2022-06-20
58142417,KK,Karnataka,19,"Karwar(Uttar Kannad)",794,Siddapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Rashi,,43589,48989,48399,2022-06-20
58142418,KK,Karnataka,19,"Karwar(Uttar Kannad)",794,Siddapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Chali,,35399,39599,38899,2022-06-20
58142419,KK,Karnataka,19,"Karwar(Uttar Kannad)",795,Yellapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Bilegotu,,26899,32589,30420,2022-06-20
58142420,KK,Karnataka,19,"Karwar(Uttar Kannad)",795,Yellapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Kempugotu,,28919,35559,33536,2022-06-20
58142421,KK,Karnataka,19,"Karwar(Uttar Kannad)",795,Yellapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Cqca,,18899,28612,26112,2022-06-20
58142422,KK,Karnataka,19,"Karwar(Uttar Kannad)",795,Yellapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Tattibettee,,37799,42399,41142,2022-06-20
58142423,KK,Karnataka,19,"Karwar(Uttar Kannad)",795,Yellapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Rashi,,46569,51099,49899,2022-06-20
58142424,KK,Karnataka,19,"Karwar(Uttar Kannad)",795,Yellapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Chali,,35619,39500,38435,2022-06-20
58142425,KK,Karnataka,19,"Karwar(Uttar Kannad)",796,Sirsi,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Bilegotu,,22025,33019,30093,2022-06-20
58142426,KK,Karnataka,19,"Karwar(Uttar Kannad)",796,Sirsi,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Bette,,36799,43699,41802,2022-06-20
58142427,KK,Karnataka,19,"Karwar(Uttar Kannad)",796,Sirsi,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Rashi,,45099,47799,46787,2022-06-20
58142428,KK,Karnataka,19,"Karwar(Uttar Kannad)",796,Sirsi,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Chali,,32899,40111,38314,2022-06-20
58142429,KK,Karnataka,22,"Mangalore(Dakshin Kannad)",744,Mangalore,29,KARNATAKA,575,"Dakshina Kannada",140,Arecanut(Betelnut/Supari),Cqca,,20000,24500,23000,2022-06-20
58142430,KK,Karnataka,22,"Mangalore(Dakshin Kannad)",744,Mangalore,29,KARNATAKA,575,"Dakshina Kannada",140,Arecanut(Betelnut/Supari),"New Variety",,38000,45000,41000,2022-06-20
58142431,KK,Karnataka,22,"Mangalore(Dakshin Kannad)",745,Puttur,29,KARNATAKA,575,"Dakshina Kannada",140,Arecanut(Betelnut/Supari),Cqca,,11000,26000,18500,2022-06-20
58142432,KK,Karnataka,22,"Mangalore(Dakshin Kannad)",745,Puttur,29,KARNATAKA,575,"Dakshina Kannada",140,Arecanut(Betelnut/Supari),"New Variety",,30500,43000,36750,2022-06-20
58142433,KK,Karnataka,22,"Mangalore(Dakshin Kannad)",746,Sulya,29,KARNATAKA,575,"Dakshina Kannada",140,Arecanut(Betelnut/Supari),"New Variety",,27500,45000,37400,2022-06-20
58142434,KK,Karnataka,22,"Mangalore(Dakshin Kannad)",747,Belthangdi,29,KARNATAKA,575,"Dakshina Kannada",140,Arecanut(Betelnut/Supari),Cqca,,23000,24000,23500,2022-06-20
58142435,KK,Karnataka,22,"Mangalore(Dakshin Kannad)",747,Belthangdi,29,KARNATAKA,575,"Dakshina Kannada",140,Arecanut(Betelnut/Supari),"New Variety",,30000,40000,38000,2022-06-20
58142436,KK,Karnataka,22,"Mangalore(Dakshin Kannad)",748,Bantwala,29,KARNATAKA,575,"Dakshina Kannada",140,Arecanut(Betelnut/Supari),Cqca,,12500,25000,22500,2022-06-20
58142437,KK,Karnataka,22,"Mangalore(Dakshin Kannad)",748,Bantwala,29,KARNATAKA,575,"Dakshina Kannada",140,Arecanut(Betelnut/Supari),"New Variety",,27500,45000,42000,2022-06-20
58142438,KK,Karnataka,23,Shimoga,781,Shimoga,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Bette,,49519,52739,51649,2022-06-20
58142439,KK,Karnataka,23,Shimoga,781,Shimoga,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Saraku,,56069,78396,70069,2022-06-20
58142440,KK,Karnataka,23,Shimoga,781,Shimoga,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Gorabalu,,15109,37359,36599,2022-06-20
58142441,KK,Karnataka,23,Shimoga,781,Shimoga,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Rashi,,43096,49409,49199,2022-06-20
58142442,KK,Karnataka,23,Shimoga,782,Sagar,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Sippegotu,,17599,20850,19599,2022-06-20
58142443,KK,Karnataka,23,Shimoga,782,Sagar,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Bilegotu,,20313,30609,28499,2022-06-20
58142444,KK,Karnataka,23,Shimoga,782,Sagar,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Kempugotu,,18989,37211,35899,2022-06-20
58142445,KK,Karnataka,23,Shimoga,782,Sagar,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Cqca,,18989,33501,31699,2022-06-20
58142446,KK,Karnataka,23,Shimoga,782,Sagar,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Rashi,,32519,49689,48599,2022-06-20
58142447,KK,Karnataka,23,Shimoga,782,Sagar,29,KARNATAKA,568,Shimoga,140,Arecanut(Betelnut/Supari),Chali,,31001,37699,36699,2022-06-20
58142448,KK,Karnataka,24,Tumkur,789,Sira,29,KARNATAKA,571,Tumkur,140,Arecanut(Betelnut/Supari),Other,,9000,48000,43323,2022-06-20
58142449,KK,Karnataka,26,Udupi,519,Karkala,29,KARNATAKA,569,Udupi,140,Arecanut(Betelnut/Supari),"New Variety",,40000,45000,43000,2022-06-20
58142450,KK,Karnataka,26,Udupi,845,Kundapura,29,KARNATAKA,569,Udupi,140,Arecanut(Betelnut/Supari),Ripe,,38000,40500,40000,2022-06-20
58156947,KK,Karnataka,16,Chitradurga,741,Chitradurga,29,KARNATAKA,566,Chitradurga,140,Arecanut(Betelnut/Supari),Rashi,,48729,49179,48999,2022-06-21
58156948,KK,Karnataka,16,Chitradurga,741,Chitradurga,29,KARNATAKA,566,Chitradurga,140,Arecanut(Betelnut/Supari),api,,49239,49669,49459,2022-06-21
58156949,KK,Karnataka,16,Chitradurga,741,Chitradurga,29,KARNATAKA,566,Chitradurga,140,Arecanut(Betelnut/Supari),Kempugotu,,27600,28000,27800,2022-06-21
58156950,KK,Karnataka,16,Chitradurga,741,Chitradurga,29,KARNATAKA,566,Chitradurga,140,Arecanut(Betelnut/Supari),Bette,,38219,38689,38449,2022-06-21
58156951,KK,Karnataka,16,Chitradurga,3983,Holalkere,29,KARNATAKA,566,Chitradurga,140,Arecanut(Betelnut/Supari),Rashi,,48369,50039,49184,2022-06-21
58156952,KK,Karnataka,19,"Karwar(Uttar Kannad)",794,Siddapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Tattibettee,,41509,44699,43699,2022-06-21
58156953,KK,Karnataka,19,"Karwar(Uttar Kannad)",794,Siddapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Rashi,,43599,48799,48499,2022-06-21
58156954,KK,Karnataka,19,"Karwar(Uttar Kannad)",794,Siddapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Chali,,35399,39599,38899,2022-06-21
58156955,KK,Karnataka,19,"Karwar(Uttar Kannad)",794,Siddapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Bilegotu,,25599,33399,30699,2022-06-21
58156956,KK,Karnataka,19,"Karwar(Uttar Kannad)",794,Siddapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Kempugotu,,31209,32499,31469,2022-06-21
58156957,KK,Karnataka,19,"Karwar(Uttar Kannad)",794,Siddapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Cqca,,21299,33012,30499,2022-06-21
58156958,KK,Karnataka,19,"Karwar(Uttar Kannad)",795,Yellapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Bilegotu,,26899,33099,31212,2022-06-21
58156959,KK,Karnataka,19,"Karwar(Uttar Kannad)",795,Yellapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Kempugotu,,30599,33799,31219,2022-06-21
58156960,KK,Karnataka,19,"Karwar(Uttar Kannad)",795,Yellapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Cqca,,17899,28212,24611,2022-06-21
58156961,KK,Karnataka,19,"Karwar(Uttar Kannad)",795,Yellapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Tattibettee,,37619,43729,41739,2022-06-21
58156962,KK,Karnataka,19,"Karwar(Uttar Kannad)",795,Yellapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Rashi,,45040,51665,49649,2022-06-21
58156963,KK,Karnataka,19,"Karwar(Uttar Kannad)",795,Yellapur,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Chali,,35010,39964,38299,2022-06-21
58156964,KK,Karnataka,19,"Karwar(Uttar Kannad)",796,Sirsi,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Bilegotu,,23011,33299,30478,2022-06-21
58156965,KK,Karnataka,19,"Karwar(Uttar Kannad)",796,Sirsi,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Bette,,23719,43219,39148,2022-06-21
58156966,KK,Karnataka,19,"Karwar(Uttar Kannad)",796,Sirsi,29,KARNATAKA,563,"Uttara Kannada",140,Arecanut(Betelnut/Supari),Rashi,,43699,48899,47267,2022-06-21
